StationId,City,Date,Status,PM2.5,PM10,NOx,CO,SO2,O3
DL018,Delhi,2020-03-22,Active,72.02,118.79,34.75,0.59,20.82,28.74
DL018,Delhi,2020-03-23,Active,50.18,85.92,21.11,0.52,22.58,19.8
DL018,Delhi,2020-03-24,Active,52.85,97.8,24.44,0.59,22.2,17.37
DL018,Delhi,2020-03-25,Active,28.91,57.78,13.48,0.41,19.08,16.93
DL018,Delhi,2020-03-26,Active,33.71,61.74,8.46,0.35,19.72,15.56
DL018,Delhi,2020-03-27,Active,23.4,40.2,9.63,0.3,17.81,13.55
DL018,Delhi,2020-03-28,Active,14.96,25.06,8.49,0.29,16.75,14.02
DL018,Delhi,2020-03-29,Active,18.6,43.21,5.87,0.22,16.93,18.1
DL018,Delhi,2020-03-30,Active,30.93,54.65,6.69,0.29,18.57,20.17
DL018,Delhi,2020-03-31,Active,27.06,53.03,6.65,0.28,17.53,21.51
DL018,Delhi,2020-04-01,Active,26.58,53.62,7.73,0.3,17.98,18.7
DL018,Delhi,2020-04-04,Active,29.44,56.09,8.82,0.27,16.65,21.76
DL018,Delhi,2020-04-05,Active,46.07,83.41,10.45,0.48,23.67,33.92
DL018,Delhi,2020-04-06,Active,55.08,96.84,9.88,0.5,25.19,28.45
DL018,Delhi,2020-04-07,Active,26.27,79.01,6.33,0.27,18.78,22.95
DL018,Delhi,2020-04-08,Active,25.48,71.61,6.36,0.27,17.6,22.52
DL018,Delhi,2020-04-09,Active,30.54,62.24,7.54,0.32,21.12,26.03
DL018,Delhi,2020-04-10,Active,56.22,94.82,12.04,0.51,20.44,21.61
DL018,Delhi,2020-04-11,Active,46.88,93.85,13.45,0.53,20.89,29.11
DL018,Delhi,2020-04-12,Active,31.3,74.22,6.37,0.34,20.22,27.88
DL018,Delhi,2020-04-13,Active,54.32,109.62,11.51,0.53,25.38,23.47
DL018,Delhi,2020-04-14,Active,52.86,113.48,15.17,0.61,19.68,23.1
DL018,Delhi,2020-04-15,Active,54.92,168.24,16.07,0.55,17.93,14.3
DL018,Delhi,2020-04-16,Active,58.79,153.67,17.42,0.55,21.37,19.94
DL018,Delhi,2020-04-17,Active,22.95,78.58,6.88,0.26,17.7,27.33
DL018,Delhi,2020-04-18,Active,25.25,92.35,7.78,0.33,16.6,26.11
DL018,Delhi,2020-04-19,Active,24.28,50.48,8.43,0.32,17.21,19.55
DL018,Delhi,2020-04-20,Active,43.52,80.76,13.7,0.56,15.5,16.13
DL018,Delhi,2020-04-21,Active,30.91,64.49,9.45,0.38,16.53,24.8
DL018,Delhi,2020-04-22,Active,44.55,86.59,12.59,0.46,17.65,22.82
DL018,Delhi,2020-04-23,Active,51.49,107.14,14.08,0.54,18.11,22.03
DL018,Delhi,2020-04-24,Active,60.45,114.47,16.1,0.64,18.15,25.22
DL018,Delhi,2020-04-25,Active,28.15,67.1,8.88,0.37,14.37,27.7
DL018,Delhi,2020-04-26,Active,44.24,108.22,10.47,0.5,16.71,23.34
DL018,Delhi,2020-04-27,Active,24.34,41.64,6.29,0.38,15.18,29.45
DL018,Delhi,2020-04-28,Active,36.46,62.12,8.65,0.49,16.53,32.42
DL018,Delhi,2020-04-29,Active,53.79,99.25,11.33,0.58,16.98,34.96
DL018,Delhi,2020-04-30,Active,49.6,106.64,8.83,0.52,17.39,30.53
DL018,Delhi,2020-05-01,Active,54.88,116.26,9.78,0.55,19.23,32.0
DL018,Delhi,2020-05-02,Active,30.28,86.48,5.51,0.4,16.66,29.76
DL018,Delhi,2020-05-03,Active,28.65,62.12,6.73,0.42,16.74,23.41
DL018,Delhi,2020-05-04,Active,22.02,44.24,8.28,0.41,16.94,24.35
DL018,Delhi,2020-05-05,Active,48.35,88.68,9.75,0.5,20.75,27.06
DL018,Delhi,2020-05-06,Active,47.26,129.07,12.37,0.54,20.81,26.2
DL018,Delhi,2020-05-07,Active,23.81,66.11,8.45,0.34,18.31,30.0
DL018,Delhi,2020-05-08,Active,39.81,91.36,10.02,0.48,18.35,32.54
DL018,Delhi,2020-05-09,Active,53.47,110.52,9.24,0.52,19.07,34.87
DL018,Delhi,2020-05-10,Active,36.86,105.96,8.5,0.45,17.55,28.16
DL018,Delhi,2020-05-11,Active,36.84,77.14,10.0,0.46,18.03,30.15
DL018,Delhi,2020-05-12,Active,37.7,76.92,10.21,0.46,19.28,31.3
DL018,Delhi,2020-05-13,Active,58.95,133.61,13.91,0.61,20.32,26.26
DL018,Delhi,2020-05-14,Active,45.94,116.57,15.04,0.57,15.61,27.4
DL018,Delhi,2020-05-15,Active,35.11,83.62,12.09,0.42,16.37,32.35
DL018,Delhi,2020-05-16,Active,65.1,117.46,12.1,0.54,16.5,35.97
DL018,Delhi,2020-05-17,Active,78.39,150.43,17.66,0.71,19.32,34.95
DL018,Delhi,2020-05-18,Active,77.36,144.9,21.43,0.75,22.06,26.2
DL018,Delhi,2020-05-19,Active,75.82,153.93,31.44,0.9,19.4,29.35
DL018,Delhi,2020-05-20,Active,52.77,116.26,21.0,0.6,16.49,25.65
DL018,Delhi,2020-05-21,Active,35.02,119.1,17.4,0.5,17.32,30.58
DL018,Delhi,2020-05-22,Active,64.05,159.03,34.39,0.99,25.27,36.44
DL018,Delhi,2020-05-23,Active,55.9,166.45,42.5,0.97,16.55,18.39
DL018,Delhi,2020-05-24,Active,39.58,157.44,13.01,0.4,20.54,73.3
DL018,Delhi,2020-05-25,Active,48.36,129.67,17.18,0.55,26.57,87.12
DL018,Delhi,2020-05-26,Active,33.29,146.41,35.09,0.67,18.04,59.92
DL018,Delhi,2020-05-27,Active,34.16,144.4,17.64,0.42,20.13,114.82
DL018,Delhi,2020-05-28,Active,30.71,217.2,11.53,0.38,18.24,130.55
DL018,Delhi,2020-05-29,Active,22.32,56.58,9.43,0.37,16.69,127.53
DL018,Delhi,2020-05-30,Active,21.24,48.03,8.13,0.34,15.95,117.77
DL018,Delhi,2020-05-31,Active,20.78,34.39,7.09,0.34,14.92,127.31
DL018,Delhi,2020-06-01,Active,40.46,75.23,15.72,0.53,20.8,90.24
DL018,Delhi,2020-06-02,Active,41.62,88.16,18.83,0.5,17.89,84.31
DL018,Delhi,2020-06-03,Active,47.51,104.89,17.75,0.58,21.69,76.44
DL018,Delhi,2020-06-04,Active,50.55,111.34,24.74,0.71,20.6,74.55
DL018,Delhi,2020-06-05,Active,41.12,79.98,18.7,0.57,19.08,77.46
DL018,Delhi,2020-06-06,Active,27.99,60.48,10.78,0.45,17.04,98.58
DL018,Delhi,2020-06-07,Active,37.28,81.1,15.58,0.52,18.01,82.38
DL018,Delhi,2020-06-08,Active,38.4,86.03,17.01,0.59,19.55,91.57
DL018,Delhi,2020-06-09,Active,57.53,123.73,28.61,0.83,20.36,89.65
DL018,Delhi,2020-06-10,Active,51.02,127.55,31.19,0.85,18.3,50.8
DL018,Delhi,2020-06-11,Active,46.47,119.76,25.45,0.71,19.66,64.59
DL018,Delhi,2020-06-12,Active,58.89,134.01,20.71,0.74,19.29,65.06
DL018,Delhi,2020-06-13,Active,45.91,124.54,15.41,0.63,18.04,63.72
DL018,Delhi,2020-06-14,Active,62.2,148.11,17.78,0.76,22.14,78.01
DL018,Delhi,2020-06-15,Active,43.41,111.85,18.56,0.64,22.34,65.08
DL018,Delhi,2020-06-16,Active,34.86,97.52,16.79,0.6,21.69,78.73
DL018,Delhi,2020-06-17,Active,29.6,78.24,9.46,0.47,20.06,83.94
DL018,Delhi,2020-06-18,Active,33.56,89.58,10.52,0.51,19.69,76.34
DL018,Delhi,2020-06-19,Active,46.71,185.83,10.8,0.59,18.33,85.83
DL018,Delhi,2020-06-20,Active,27.64,96.26,12.08,0.45,15.75,75.76
DL018,Delhi,2020-06-21,Active,33.88,83.44,16.64,0.55,16.55,63.11
DL018,Delhi,2020-06-22,Active,36.75,70.27,13.13,0.59,16.46,81.38
DL018,Delhi,2020-06-23,Active,24.79,52.66,9.18,0.45,16.3,53.7
DL018,Delhi,2020-06-24,Active,27.9,53.96,10.76,0.53,15.38,33.41
DL018,Delhi,2020-06-25,Active,33.76,63.54,15.88,0.59,15.85,45.13
DL018,Delhi,2020-06-26,Active,40.6,99.66,26.2,0.68,18.23,49.65
DL018,Delhi,2020-06-27,Active,26.86,133.69,15.91,0.45,15.46,33.83
DL018,Delhi,2020-06-28,Active,38.24,278.72,23.05,0.52,14.53,29.43
DL018,Delhi,2020-06-29,Active,32.54,166.88,27.87,0.59,15.47,44.82
DL018,Delhi,2020-06-30,Active,35.34,84.19,11.74,0.53,14.53,52.09
DL018,Delhi,2020-07-01,Active,42.5,116.75,15.52,0.6,13.5,41.28
DL019,Delhi,2015-04-09,Active,32.79,90.11,92.25,0.75,13.64,68.67
DL019,Delhi,2015-04-10,Active,67.31,143.7,93.31,1.01,20.87,76.17
DL019,Delhi,2015-04-11,Active,81.02,156.79,152.58,4.35,25.91,52.89
DL019,Delhi,2015-04-13,Active,38.68,118.87,99.0,0.79,11.54,67.32
DL019,Delhi,2015-04-14,Active,51.59,122.41,91.43,0.8,13.05,60.38
DL019,Delhi,2015-04-15,Active,75.05,141.12,154.37,7.7,25.79,5.74
DL019,Delhi,2015-04-16,Active,72.53,145.09,127.87,7.06,32.03,24.04
DL019,Delhi,2015-04-17,Active,39.32,106.98,66.89,3.38,18.39,96.04
DL019,Delhi,2015-04-18,Active,77.48,197.62,109.25,6.42,22.44,95.21
DL019,Delhi,2015-04-19,Active,85.81,234.01,219.89,6.38,25.43,39.35
DL019,Delhi,2015-04-20,Active,103.0,384.23,159.15,2.44,27.95,62.94
DL019,Delhi,2015-04-21,Active,82.7,330.69,101.42,1.52,31.84,70.66
DL019,Delhi,2015-04-22,Active,82.64,231.64,117.52,0.77,30.77,85.57
DL019,Delhi,2015-04-23,Active,81.54,209.99,175.09,1.0,33.74,78.04
DL019,Delhi,2015-04-24,Active,122.28,266.97,199.64,1.49,39.04,57.77
DL019,Delhi,2015-04-25,Active,85.65,314.16,151.39,0.75,24.08,84.09
DL019,Delhi,2015-04-26,Active,58.6,191.91,79.07,6.44,16.92,109.5
DL019,Delhi,2015-04-27,Active,60.47,190.37,82.44,0.64,16.47,91.79
DL019,Delhi,2015-04-28,Active,59.97,157.4,87.09,0.58,23.13,103.92
DL019,Delhi,2015-04-29,Active,44.52,142.78,95.37,0.64,26.8,77.34
DL019,Delhi,2015-04-30,Active,54.33,178.65,95.96,0.63,19.21,103.51
DL019,Delhi,2015-05-01,Active,89.26,175.34,89.81,4.46,21.21,91.78
DL019,Delhi,2015-05-02,Active,62.15,138.22,127.03,3.99,29.68,59.94
DL019,Delhi,2015-05-03,Active,105.63,203.51,147.79,6.13,31.88,65.9
DL019,Delhi,2015-05-04,Active,80.35,188.71,165.5,1.23,32.75,40.61
DL019,Delhi,2015-05-05,Active,138.84,258.53,225.5,1.51,49.78,49.68
DL019,Delhi,2015-05-06,Active,144.96,291.83,178.52,1.23,39.46,65.38
DL019,Delhi,2015-05-07,Active,105.2,262.82,113.46,0.83,37.75,65.75
DL019,Delhi,2015-05-08,Active,72.46,224.22,101.11,0.71,32.74,88.83
DL019,Delhi,2015-05-09,Active,81.15,233.77,169.42,1.53,34.39,72.27
DL019,Delhi,2015-05-10,Active,86.42,181.79,208.52,9.04,31.36,24.08
DL019,Delhi,2015-05-11,Active,84.39,217.32,88.33,1.4,36.39,114.23
DL019,Delhi,2015-05-12,Active,90.26,263.23,93.03,0.92,29.05,91.86
DL019,Delhi,2015-05-13,Active,100.08,148.02,145.92,27.14,31.72,39.76
DL019,Delhi,2015-05-14,Active,47.23,106.83,98.85,0.73,18.16,130.43
DL019,Delhi,2015-05-15,Active,68.63,165.65,130.09,6.57,26.33,90.67
DL019,Delhi,2015-05-16,Active,67.77,135.17,169.73,1.36,27.31,63.06
DL019,Delhi,2015-05-29,Active,95.87,294.28,97.21,0.64,19.28,63.03
DL019,Delhi,2015-05-30,Active,90.02,199.28,113.0,9.21,31.58,53.26
DL019,Delhi,2015-05-31,Active,71.56,256.62,48.38,2.75,17.1,83.45
DL019,Delhi,2015-06-01,Active,42.73,182.95,64.58,0.78,9.85,69.65
DL019,Delhi,2015-06-02,Active,28.5,88.39,60.8,4.51,5.48,81.33
DL019,Delhi,2015-06-03,Active,49.66,105.65,87.36,0.69,4.7,26.15
DL019,Delhi,2015-06-04,Active,72.16,166.46,67.65,0.93,7.09,56.42
DL019,Delhi,2015-06-05,Active,176.11,269.21,233.11,18.57,8.64,1.2
DL019,Delhi,2015-06-06,Active,57.05,120.22,91.01,0.9,9.35,67.36
DL019,Delhi,2015-06-07,Active,76.67,167.78,90.63,0.77,15.93,64.11
DL019,Delhi,2015-06-08,Active,75.3,162.23,106.5,0.75,11.41,86.37
DL019,Delhi,2015-06-09,Active,69.71,332.46,25.43,0.35,10.18,84.62
DL019,Delhi,2015-06-10,Active,50.78,171.6,16.44,0.41,3.38,15.16
DL019,Delhi,2015-06-11,Active,79.15,276.74,26.26,0.56,7.35,31.48
DL019,Delhi,2015-06-12,Active,61.84,211.71,28.49,0.47,1.55,18.15
DL019,Delhi,2015-06-13,Active,51.86,138.99,75.4,1.03,1.77,10.16
DL019,Delhi,2015-06-14,Active,65.92,125.41,76.52,0.72,2.72,18.68
DL019,Delhi,2015-06-15,Active,91.52,196.16,83.36,0.86,3.13,30.54
DL019,Delhi,2015-06-16,Active,96.37,265.15,142.02,0.99,3.88,18.35
DL019,Delhi,2015-06-17,Active,93.1,220.83,78.14,0.88,5.24,18.73
DL019,Delhi,2015-06-18,Active,99.38,225.43,172.0,1.22,6.2,30.14
DL019,Delhi,2015-06-19,Active,101.03,215.83,110.56,0.87,7.0,27.62
DL019,Delhi,2015-07-02,Active,47.74,131.94,118.03,0.55,6.03,11.13
DL019,Delhi,2015-07-03,Active,41.33,176.35,43.57,0.46,11.17,6.89
DL019,Delhi,2015-07-04,Active,27.31,197.0,39.53,0.49,11.05,6.83
DL019,Delhi,2015-07-05,Active,110.04,481.96,87.88,0.49,12.92,8.23
DL019,Delhi,2015-07-06,Active,37.98,150.57,156.77,0.66,13.83,11.78
DL019,Delhi,2015-07-07,Active,35.39,76.61,151.59,0.79,12.69,15.35
DL019,Delhi,2015-07-08,Active,56.3,116.44,181.63,0.66,14.9,19.71
DL019,Delhi,2015-07-09,Active,64.12,103.55,206.35,0.92,14.91,28.04
DL019,Delhi,2015-07-10,Active,33.41,63.37,238.27,0.79,14.76,20.37
DL019,Delhi,2015-07-11,Active,23.22,45.96,203.61,0.76,14.57,20.3
DL019,Delhi,2015-07-12,Active,20.94,37.36,198.33,0.94,12.33,7.01
DL019,Delhi,2015-07-13,Active,25.86,55.91,121.12,0.61,13.62,8.83
DL019,Delhi,2015-07-14,Active,24.28,70.75,82.09,0.59,13.63,6.14
DL019,Delhi,2015-07-15,Active,43.37,158.71,69.43,0.42,15.01,6.68
DL019,Delhi,2015-07-16,Active,52.66,199.86,88.39,0.51,14.66,11.21
DL019,Delhi,2015-07-17,Active,74.42,128.17,156.02,0.81,14.78,19.01
DL019,Delhi,2015-07-18,Active,63.42,102.95,185.25,0.9,15.34,18.47
DL019,Delhi,2015-07-19,Active,51.11,100.64,162.61,0.78,14.54,18.84
DL019,Delhi,2015-07-20,Active,34.76,74.51,204.93,0.89,14.8,16.64
DL019,Delhi,2015-07-21,Active,33.21,65.96,134.12,0.65,14.54,10.74
DL019,Delhi,2015-07-22,Active,28.25,81.59,114.79,0.57,14.4,10.13
DL019,Delhi,2015-07-23,Active,24.92,75.71,102.17,0.52,14.77,9.09
DL019,Delhi,2015-07-24,Active,37.78,86.13,141.52,0.63,14.19,10.75
DL019,Delhi,2015-07-25,Active,35.62,82.9,133.15,0.59,11.81,12.95
DL019,Delhi,2015-07-26,Active,21.64,64.36,102.39,0.41,14.34,15.43
DL019,Delhi,2015-07-27,Active,16.61,49.01,130.11,0.53,14.01,10.29
DL019,Delhi,2015-07-28,Active,16.05,66.09,124.08,0.42,12.53,9.62
DL019,Delhi,2015-07-29,Active,21.01,57.03,142.6,0.46,13.02,10.86
DL019,Delhi,2015-07-30,Active,13.72,45.01,139.03,0.52,12.96,10.06
DL019,Delhi,2015-07-31,Active,21.13,71.61,128.88,0.45,12.79,9.5
DL019,Delhi,2015-08-01,Active,23.7,85.5,142.89,0.46,13.67,10.15
DL019,Delhi,2015-08-02,Active,31.22,77.67,155.18,0.56,13.73,13.52
DL019,Delhi,2015-08-03,Active,33.29,91.82,112.99,0.53,14.41,13.85
DL019,Delhi,2015-08-04,Active,38.82,108.6,118.46,0.57,13.78,15.5
DL019,Delhi,2015-08-05,Active,50.72,97.34,169.08,0.98,14.94,27.02
DL019,Delhi,2015-08-06,Active,48.43,104.55,226.79,0.74,13.8,18.53
DL019,Delhi,2015-08-07,Active,46.11,102.06,201.22,0.73,13.59,16.63
DL019,Delhi,2015-08-08,Active,54.24,119.09,267.43,0.84,8.06,16.08
DL019,Delhi,2015-08-09,Active,40.33,80.21,158.41,0.74,4.3,17.6
DL019,Delhi,2015-08-10,Active,57.56,102.86,225.33,1.06,3.85,9.05
DL019,Delhi,2015-08-11,Active,61.66,109.06,249.0,0.92,4.51,9.37
DL019,Delhi,2015-08-12,Active,44.13,81.0,146.79,0.63,4.35,8.14
DL019,Delhi,2015-08-13,Active,48.58,93.7,253.45,1.04,5.73,14.59
DL019,Delhi,2015-08-14,Active,52.25,101.1,180.42,0.93,3.71,12.76
DL019,Delhi,2015-08-15,Active,42.25,74.89,164.88,0.65,3.58,10.13
DL019,Delhi,2015-08-16,Active,43.23,72.44,230.08,0.76,3.7,9.01
DL019,Delhi,2015-08-17,Active,49.66,85.63,153.31,0.67,4.12,8.38
DL019,Delhi,2015-08-18,Active,48.38,98.3,144.77,0.59,4.19,8.27
DL019,Delhi,2015-08-19,Active,19.84,64.53,102.01,0.45,3.02,7.12
DL019,Delhi,2015-08-20,Active,21.44,94.24,48.57,0.42,4.57,7.15
DL019,Delhi,2015-08-21,Active,28.59,121.4,60.61,0.62,6.73,6.72
DL019,Delhi,2015-08-22,Active,34.32,127.11,42.77,0.5,5.37,7.05
DL019,Delhi,2015-08-23,Active,32.56,104.54,34.85,0.52,5.32,10.43
DL019,Delhi,2015-08-24,Active,25.34,85.48,44.67,0.49,5.4,7.48
DL019,Delhi,2015-08-25,Active,31.33,113.81,27.4,0.43,7.56,7.75
DL019,Delhi,2015-08-26,Active,37.07,121.37,28.51,0.35,9.1,6.8
DL019,Delhi,2015-08-27,Active,43.28,130.45,50.31,0.51,9.17,7.62
DL019,Delhi,2015-08-28,Active,68.65,162.42,57.38,0.57,9.41,12.37
DL019,Delhi,2015-08-31,Active,38.11,167.72,18.05,0.43,11.74,11.2
DL019,Delhi,2015-09-01,Active,48.07,200.86,24.46,0.32,10.06,11.51
DL019,Delhi,2015-09-02,Active,66.54,269.94,28.06,0.37,11.89,12.92
DL019,Delhi,2015-09-03,Active,56.17,232.34,19.75,0.27,8.95,15.95
DL019,Delhi,2015-09-04,Active,41.38,161.97,36.42,0.48,9.58,12.65
DL019,Delhi,2015-09-05,Active,49.15,155.39,57.92,0.46,10.18,16.46
DL019,Delhi,2015-09-06,Active,30.56,125.73,25.85,0.28,8.83,40.34
DL019,Delhi,2015-09-07,Active,34.14,123.37,36.17,0.36,9.24,32.09
DL019,Delhi,2015-09-08,Active,38.43,133.41,33.06,0.36,8.52,41.86
DL019,Delhi,2015-09-09,Active,33.95,160.75,27.9,0.32,9.03,51.3
DL019,Delhi,2015-09-10,Active,37.5,130.24,38.51,0.38,9.48,52.29
DL019,Delhi,2015-09-11,Active,46.6,132.36,45.24,0.46,9.64,66.1
DL019,Delhi,2015-09-12,Active,65.38,140.91,39.72,0.51,9.52,34.55
DL019,Delhi,2015-09-13,Active,71.95,125.14,50.64,0.57,10.14,32.9
DL019,Delhi,2015-09-14,Active,109.75,185.78,40.37,0.6,9.7,47.37
DL019,Delhi,2015-09-15,Active,90.18,166.62,48.25,0.57,10.0,34.04
DL019,Delhi,2015-09-16,Active,88.25,169.41,39.13,0.42,9.68,25.57
DL019,Delhi,2015-09-17,Active,94.53,192.3,55.5,0.52,8.02,28.31
DL019,Delhi,2015-09-18,Active,48.58,104.73,32.62,0.35,8.32,14.83
DL019,Delhi,2015-09-19,Active,68.1,108.5,36.67,0.46,8.46,16.63
DL019,Delhi,2015-09-20,Active,52.73,95.24,36.42,0.36,8.73,24.75
DL019,Delhi,2015-09-21,Active,38.32,69.03,42.45,0.33,8.57,20.87
DL019,Delhi,2015-09-22,Active,27.64,57.43,33.32,0.25,9.26,14.53
DL019,Delhi,2015-09-23,Active,19.55,40.25,13.35,0.3,9.06,19.99
DL019,Delhi,2015-09-24,Active,35.47,92.14,31.08,0.52,8.61,24.62
DL019,Delhi,2015-09-25,Active,44.55,116.46,54.11,0.75,8.97,24.68
DL019,Delhi,2015-09-26,Active,48.15,113.82,69.43,0.9,8.8,23.38
DL019,Delhi,2015-09-27,Active,56.92,126.57,61.95,0.78,8.46,38.27
DL019,Delhi,2015-09-28,Active,45.96,94.82,34.03,0.7,8.88,29.16
DL019,Delhi,2015-09-29,Active,52.98,103.15,32.37,0.7,8.83,35.47
DL019,Delhi,2015-09-30,Active,41.43,91.02,24.46,0.6,9.29,34.83
DL019,Delhi,2015-10-01,Active,60.92,117.71,47.64,0.77,10.15,35.47
DL019,Delhi,2015-10-02,Active,66.0,113.92,38.97,0.74,8.84,42.12
DL019,Delhi,2015-10-03,Active,69.93,123.86,40.06,0.86,9.16,43.48
DL019,Delhi,2015-10-04,Active,84.34,146.34,111.17,1.32,9.71,37.67
DL019,Delhi,2015-10-05,Active,103.24,198.27,162.54,1.56,13.21,54.31
DL019,Delhi,2015-10-06,Active,97.18,182.4,108.3,1.24,11.36,40.65
DL019,Delhi,2015-10-07,Active,109.09,180.04,52.74,0.97,9.56,43.07
DL019,Delhi,2015-10-08,Active,100.87,164.61,52.49,0.95,9.62,40.59
DL019,Delhi,2015-10-09,Active,79.83,149.13,79.06,1.03,11.37,41.17
DL019,Delhi,2015-10-10,Active,65.64,139.62,135.28,1.27,13.73,30.2
DL019,Delhi,2015-10-11,Active,61.62,141.86,131.64,1.37,11.8,30.5
DL019,Delhi,2015-10-12,Active,63.7,132.88,103.42,1.06,10.72,39.68
DL019,Delhi,2015-10-13,Active,83.47,160.0,77.11,0.97,12.12,38.0
DL019,Delhi,2015-10-14,Active,70.25,143.14,56.13,0.85,10.95,32.94
DL019,Delhi,2015-10-15,Active,78.18,124.56,87.59,0.97,9.97,45.12
DL019,Delhi,2015-10-16,Active,117.26,171.6,84.28,1.1,10.74,56.04
DL019,Delhi,2015-10-18,Active,171.18,246.25,62.79,1.32,12.37,73.17
DL019,Delhi,2015-10-19,Active,152.6,229.46,113.98,1.42,10.91,58.18
DL019,Delhi,2015-10-20,Active,165.93,245.69,207.02,2.0,13.68,47.35
DL019,Delhi,2015-10-21,Active,167.89,241.19,54.15,0.92,13.17,71.05
DL019,Delhi,2015-10-22,Active,88.03,156.4,57.7,1.06,13.84,73.75
DL019,Delhi,2015-10-23,Active,120.92,197.11,97.84,1.2,15.59,61.49
DL019,Delhi,2015-10-24,Active,133.84,207.92,133.95,1.55,17.14,63.92
DL019,Delhi,2015-10-25,Active,143.62,233.17,158.5,1.34,18.17,51.47
DL019,Delhi,2015-10-26,Active,72.59,149.34,39.97,0.63,15.92,79.76
DL019,Delhi,2015-10-28,Active,54.17,171.27,193.1,1.21,9.19,14.23
DL019,Delhi,2015-10-29,Active,74.15,141.45,83.94,0.88,18.12,52.8
DL019,Delhi,2015-10-30,Active,95.96,137.33,82.64,0.72,14.84,25.39
DL019,Delhi,2015-11-01,Active,180.64,247.91,137.11,1.69,19.96,62.02
DL019,Delhi,2015-11-02,Active,193.98,261.68,177.36,1.73,26.51,74.42
DL019,Delhi,2015-11-03,Active,259.46,328.91,167.03,1.8,17.29,39.17
DL019,Delhi,2015-11-04,Active,264.04,347.88,235.03,2.41,29.87,62.53
DL019,Delhi,2015-11-05,Active,147.53,230.19,152.66,1.4,30.83,27.86
DL019,Delhi,2015-11-06,Active,134.42,223.78,103.34,1.18,16.69,47.86
DL019,Delhi,2015-11-07,Active,368.06,412.84,120.75,1.92,16.44,50.56
DL019,Delhi,2015-11-09,Active,180.91,300.83,149.96,1.63,25.36,77.37
DL019,Delhi,2015-11-10,Active,269.99,384.78,172.11,2.19,25.1,49.3
DL019,Delhi,2015-11-11,Active,228.61,292.47,51.0,1.21,31.13,62.66
DL019,Delhi,2015-11-12,Active,251.94,287.42,51.24,1.31,31.03,68.22
DL019,Delhi,2015-11-13,Active,306.94,387.8,86.94,1.67,18.63,43.74
DL019,Delhi,2015-11-14,Active,254.38,347.86,103.52,1.39,18.96,65.72
DL019,Delhi,2015-11-15,Active,186.61,284.92,140.78,1.67,19.65,40.86
DL019,Delhi,2015-11-16,Active,146.84,261.97,205.91,1.78,22.94,49.88
DL019,Delhi,2015-11-17,Active,118.85,208.67,83.08,1.07,21.53,83.41
DL019,Delhi,2015-11-18,Active,176.13,293.51,122.69,1.61,21.54,39.99
DL019,Delhi,2015-11-19,Active,219.66,344.22,216.78,2.56,25.01,43.26
DL019,Delhi,2015-11-20,Active,237.7,342.3,215.55,3.62,25.34,47.38
DL019,Delhi,2015-11-21,Active,278.58,352.03,207.89,3.06,22.89,28.15
DL019,Delhi,2015-11-22,Active,240.43,354.36,208.41,2.12,19.81,44.28
DL019,Delhi,2015-11-23,Active,269.2,399.29,254.89,3.01,23.88,36.32
DL019,Delhi,2015-11-24,Active,205.03,319.48,194.32,3.02,21.21,36.06
DL019,Delhi,2015-11-25,Active,147.68,261.51,79.72,0.76,18.95,57.85
DL019,Delhi,2015-11-26,Active,158.83,305.06,212.13,1.55,31.73,20.39
DL019,Delhi,2015-11-27,Active,194.72,294.97,157.53,1.52,27.56,24.01
DL019,Delhi,2015-11-28,Active,222.19,321.36,83.77,1.06,16.92,18.6
DL019,Delhi,2015-11-29,Active,253.96,368.08,123.81,1.88,20.95,33.95
DL019,Delhi,2015-11-30,Active,288.92,396.25,153.84,2.03,19.13,31.87
DL019,Delhi,2015-12-01,Active,185.06,282.34,114.26,1.18,14.71,28.36
DL019,Delhi,2015-12-02,Active,171.48,281.31,94.74,1.12,15.49,38.06
DL019,Delhi,2015-12-03,Active,212.37,324.23,93.34,1.16,17.9,44.58
DL019,Delhi,2015-12-04,Active,166.23,277.22,83.07,1.44,14.63,51.63
DL019,Delhi,2015-12-05,Active,217.3,385.28,248.92,2.3,21.7,51.41
DL019,Delhi,2015-12-06,Active,241.89,385.36,127.36,1.62,25.13,65.65
DL019,Delhi,2015-12-07,Active,254.11,373.2,180.38,1.74,13.54,29.99
DL019,Delhi,2015-12-08,Active,266.52,379.14,255.7,2.69,14.49,35.11
DL019,Delhi,2015-12-09,Active,265.06,378.54,148.4,2.87,16.35,34.1
DL019,Delhi,2015-12-10,Active,225.29,337.55,136.29,2.55,14.94,29.26
DL019,Delhi,2015-12-11,Active,219.64,322.81,103.65,2.27,11.74,42.46
DL019,Delhi,2015-12-12,Active,212.36,323.01,76.58,2.27,8.03,20.48
DL019,Delhi,2015-12-13,Active,139.63,235.21,98.98,2.28,12.08,53.08
DL019,Delhi,2015-12-14,Active,175.87,363.49,136.38,2.35,11.88,21.91
DL019,Delhi,2015-12-22,Active,206.04,343.96,232.42,1.71,10.19,6.57
DL019,Delhi,2015-12-23,Active,339.42,464.75,170.14,3.01,24.8,28.85
DL019,Delhi,2015-12-24,Active,89.52,188.69,63.9,0.9,14.03,43.6
DL019,Delhi,2015-12-25,Active,140.19,226.89,66.22,1.04,17.32,46.32
DL019,Delhi,2015-12-26,Active,154.54,258.72,74.51,1.08,20.31,54.11
